F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,Class
-4.14,0,-4.788,2100.69,1,2.286,3.01785,-4.4072,8639.22,-14.916,-5393.51,71.74,7.8362,-5.027,-3167.76,-96934.596,-12.7371,9555.66,49.53,-12.54,False
-4.14,0,-3.7032,1026.81,1,1.5374,6.126,-4.3876,8327.82,-10.74474,-5807.93,37.76,11.37,-5.1016,-3712.36,-96814.06,-15.807,15556.53,-220.49,,True
-1.14,0,-3.8344,2286.27,1,3.045,3.00341,-4.0751,-2721.36,-14.31,-6173.73,77.86,9.67,-4.7538,-2245.36,-96781.42,-10.75377,9422.13,107.64,-12.08,True
-1.14,0,-4.2296,2473.41,0,4.646,2.98048,-5.754,9181.44,-11.6604,-5559.43,51.758,8.0034,-7.126,-3703.76,-96994.38,-11.4288,9050.43,190.95,-11.57,False
-1.14,1,-4.746,2036.853,1,1.4201,3.0983,-4.753,8445.5042,-12.3861,-5805.63,56.74,8.1576,-5.026,-3237.76,-97090.28,-18.504,9260.73,-161.89,,True
-4.14,1,-5.75,2094.99,0,2.944,4.351,-3.8936,9781.24,-15.636,-5468.5,37.45,7.61748,-13.114,-2061.56,-96919.163,-11.8701,9739.95,165.68,-13.16,True
-4.14,0,-4.759,2114.85,0,1.4264,3.1797,-5.707,3238.64,-13.743,-5397.48,45.576,7.77,-6.17,-3919.422,-96801.22,-11.0418,9754.797,122.902,,True
-4.14,1,-7.31,2161.71,1,1.1745,5.062,-3.74985,7806.44,-11.8389,-5307.53,67.22,7.7924,-4.654,-1787.36,-96894.84,-13.3002,9017.13,979.71,-11.44,False
-4.14,1,-4.0966,2209.14,0,2.815,3.3269,-4.0352,8568.46,-12.2565,-5422.51,42.784,9.1042,-7.096,-4341.16,-96945.08,-15.789,10323.03,225.81,,False
-4.14,1,-6.798,2043.3072,0,3.956,3.7117,-3.8329,1474.64,-13.545,-5546.78,42.494,8.9196,-6.692,-4703.56,-96925.99,-10.83738,10152.93,174.44,-14.98,True
-1.14,0,-4.574,2234.25,0,1.539,2.98769,-3.9276,11040.64,-11.5839,-5442.272,67.48,7.9174,-10.152,-605.36,-97212.8,-11.0382,7916.13,-75.09,-10.59,False
-4.14,0,-4.1786,2069.901,1,1.3553,2.963567,-4.346,8143.04,-12.8082,-5740.83,48.592,7.9062,-5.261,-3198.36,-96952.44,-15.399,9531,-18.19,,True
-4.14,0,-4.2892,2251.74,0,1.2502,3.0721,-4.0082,7629.84,-15.135,-5490.92,133.14,8.2356,-9.006,-4242.36,-96861.7,-12.0834,9929.28,1073.51,-13.28,True
-1.14,1,-5.722,2026.452,0,1.7856,2.99654,-4.0832,8433.192,-12.6987,-5939.43,48.208,9.97,-4.8148,-2194.56,-96923.336,-23.367,9367.23,-41.99,,False
-4.14,1,-4.8756,1822.89,0,1.2545,2.960043,-3.72038,15146.64,-13.0347,-5581.43,43.122,9.356,-6.3,2094.64,-96846.24,-10.86504,10140.63,-370.39,-12.91,True
-1.14,1,-4.7324,1876.71,1,1.2239,3.0662,-4.6262,8263.56,-11.5575,-5094.73,67.9,9.582,-4.6364,-3978.96,-96924.312,-14.529,10739.73,-413.79,-11.79,False
-1.14,0,-9.608,2033.502,0,4.508,2.97087,-5.686,10065.84,-13.935,-6052.03,46.194,8.307,-4.6414,-3982.66,-96918.145,-11.1114,10229.43,175.35,,False
-1.14,0,-3.3121,1797.75,1,1.07566,3.0864,-4.2339,8050.44,-11.7348,-5400.98,46.744,8.8606,-9.272,-3433.16,-96877.08,-15.342,9317.43,-2465.39,,True
-4.14,1,-3.6304,3128.31,0,3.101,3.2895,-5.061,8783.24,-10.8468,-5398.4,50.622,7.8854,-9.158,-3925.574,-96861.66,-13.95,9088.83,247.61,,False
-1.14,0,-8.942,2065.977,1,3.412,2.99277,-4.656,8501.76,-11.6439,-5498.09,88.76,10.646,-10.8,-3869.72,-96914.788,-13.836,10460.13,215.91,-12.28,False
-1.14,0,-4.4036,2112.03,1,1.05299,3.01733,-4.983,8627.96,-13.926,-6038.43,150.2,8.7754,-5.149,-3659.36,-96972.16,-16.413,9910.74,3389.61,-11.58,False
-4.14,1,-6.974,2059.659,0,1.2957,3.4613,-4.5557,8813.84,-12.7029,-5517.21,41.732,7.50622,-6.424,-3981.56,-96923.598,-14.244,10317.93,763.41,-13.56,True
-1.14,0,-5.234,2300.43,0,3.582,3.8045,-5.43,4426.64,-10.67358,-5489.11,37.694,7.9714,-5.3708,-3879.92,-96917.531,-10.8438,7117.23,228.61,,True
-1.14,0,-10.174,2107.23,0,1.349,6.42,-4.667,8137.44,-23.334,-5514.5,57.18,8.9702,-7.452,-3891.36,-96980.46,-17.253,9754.947,894.61,,True
-4.14,0,-3.9332,2057.577,1,1.6599,2.9600043,-5.129,8653.44,-11.0274,-5429.63,108.24,8.0198,-11.522,-4158.36,-96956.5,-11.874,12575.43,333.11,-11.78,False
-4.14,1,-6.174,2003.61,0,1.2479,3.1496,-4.832,4246.64,-11.1744,-5734.23,97.44,8.4338,-4.5654,-3874.34,-96872.68,-11.0958,10507.23,-94.99,,True
-4.14,0,-3.3616,2778.21,1,1.6165,4.184,-3.7652,8006.04,-13.959,-5244.33,42.744,11.46,-4.673,-4371.56,-96817.36,-15.156,9828,228.53,,False
-1.14,1,-4.9004,2101.53,1,4.043,3.0642,-3.9778,3320.64,-19.404,-6430.23,55.176,7.9636,-4.5816,-2130.36,-96857.88,-10.8972,9673.32,117.34,,False
-4.14,0,-4.5094,2257.29,1,1.5678,3.324,-4.5894,5962.64,-13.1664,-5465.13,58.04,8.36,-6.266,-3514.36,-96845.92,-11.2569,9378.93,165.17,-13.05,False
-1.14,1,-4.8212,2255.85,0,2.045,4.289,-3.9835,-5653.36,-11.9082,-5603.03,44.62,9.4542,-5.9528,-1357.36,-96925.952,-10.75362,8186.43,81.09,,True
-1.14,1,-4.1196,1945.5,1,1.8444,3.3188,-3.7625,8386.78,-12.4131,-5373.91,60.68,8.6452,-7.578,-7101.36,-96823.18,-14.391,10596.63,181.64,,False
-1.14,0,-6.73,2021.895,1,1.09051,3.1734,-5.754,8434.036,-12.2685,-5559.83,55.72,8.6262,-7.35,-3778.38,-96872.12,-12.7146,10001.16,335.11,-13.17,False
-4.14,1,-9.082,2074.2,1,1.1171,2.968197,-3.8437,7602.44,-10.74009,-5583.53,103.94,8.2072,-4.6664,-2601.96,-96943.02,-12.3924,8094.63,417.31,-11.45,False
-1.14,0,-3.3446,4265.31,0,4.374,3.3657,-4.858,7821.44,-12.2757,-5634.63,56.68,10.564,-5.168,-4040.78,-96919.417,-11.8575,10018.02,230.01,,True
-4.14,1,-4.2682,2480.91,1,2.293,3.0289,-4.1643,6864.04,-11.9697,-5611.73,48.188,10.018,-6.0118,-3053.76,-96910.024,-11.6823,8937.93,265.01,-15.31,True
-4.14,0,-3.84,1579.41,1,1.1573,2.9604508,-3.7594,8061.84,-12.3978,-5713.23,139.22,7.927,-4.6494,-3911.9,-96901.974,-12.2865,10479.93,-392.49,,False
-1.14,0,-11.982,2081.97,1,2.005,3.3528,-7.566,8057.44,-19.083,-5686.33,41.286,7.60724,-4.6704,-3980.82,-96907.274,-15.837,9818.7,382.31,,True
-1.14,0,-4.861,2127.21,0,1.2556,3.0716,-5.375,8479.72,-14.943,-5439.078,45.55,7.5568,-8.666,-4096.08,-96970.62,-18.078,10063.08,951.21,,False
-4.14,1,-3.25436,-2639.19,1,1.6536,2.9606243,-4.907,8445.072,-11.097,-5504.31,85.68,8.6148,-6.74,-3974.54,-96613.6,-16.446,12985.53,-79.79,-10.36,False
-1.14,1,-6.118,2054.802,1,1.07465,3.7241,-4.0784,11422.64,-14.973,-5526.5,43.078,9.652,-8.54,-3962.94,-96814.04,-11.1165,10098.03,3219.61,,True
-1.14,0,-3.735,1614.51,1,2.924,3.4652,-7.324,6314.64,-13.3212,-5437.791,44.48,10.284,-8.052,-3956.77,-97091.94,-11.7612,10094.43,62.95,-15.63,True
-1.14,0,-3.4448,2499.21,0,4.047,3.3721,-3.8809,8867.44,-11.8992,-5419.98,54.296,11.26,-6.1468,-1243.36,-96901.836,-11.9535,8985.63,97.64,-13.28,False
-4.14,0,-5.496,1935.6,1,1.2041,3.375,-6.327,7510.44,-14.442,-5457.446,45.212,9.622,-6.0262,-3883.82,-97086.64,-13.698,9851.37,-801.59,-14.15,True
-1.14,1,-5.958,2070.93,1,1.9146,3.0811,-5.835,8549.88,-12.7677,-6202.53,57.34,7.8128,-4.5726,-3601.36,-96822.66,-16.695,9354.63,64.09,,True
-4.14,0,-4.0526,2211.69,0,1.2128,2.99839,-4.1576,9011.64,-14.664,-5805.63,45.002,11.022,-4.9582,-2301.96,-97046.2,-12.2892,9468.93,-88.79,,False
-1.14,0,-3.8728,2878.71,0,5.365,2.961062,-5.325,8716.24,-13.3566,-5455.119,49.964,9.0014,-4.8638,-3700.76,-96815.2,-13.902,9362.43,181.64,,False
-1.14,1,-8.446,2081.88,1,1.8939,3.132,-4.0319,8466.6,-11.2923,-5682.33,37.358,7.791,-5.87,-1915.36,-96881.84,-12.5574,8281.53,147.96,-14.63,True
-1.14,1,-4.2302,1880.64,1,2.542,3.1976,-5.384,8708.24,-16.944,-5336.63,63.56,10.796,-5.0464,-3869.56,-96771.16,-12.8988,9890.16,75.71,,False
-1.14,0,-4.0856,2023.299,0,1.8897,2.9600035,-4.872,7893.84,-12.4092,-5927.43,52.426,7.60174,-5.0082,-3973.48,-97116.52,-15.495,10248.63,244.51,-13.81,True
-1.14,0,-4.284,2633.01,0,2.806,3.3731,-3.809,8633.66,-10.6266,-5482.2,54.516,8.5048,-11.276,-473.36,-96916.646,-17.028,1114.53,292.51,,False
-1.14,1,-3.4778,2822.31,1,1.1366,4.101,-5.519,8417.08,-18.852,-5516.15,54.802,9.59,-7.858,-3618.96,-96934.184,-11.8122,9652.95,512.21,-13.52,True
-4.14,0,-3.4128,3019.71,0,1.1935,3.0659,-4.0168,8009.44,-13.3563,-5661.53,61.34,7.54098,-5.7088,-4508.36,-96891.64,-14.769,10116.93,1680.61,,True
-4.14,0,-4.2354,2045.961,0,2.785,4.033,-4.803,7662.04,-11.394,-5518.79,63.38,7.8554,-8.672,-3370.56,-96920.162,-12.7227,8766.63,65.71,-15.19,True
-1.14,0,-11.122,2053.83,0,2.01,3.4942,-4.863,7600.24,-14.073,-5092.73,38.198,9.768,-4.677,-3500.96,-96888.14,-12.8844,9386.43,-53.99,-13.99,True
-4.14,0,-7.784,2141.4,1,1.8731,3.7263,-4.4361,8700.84,-11.0925,-5634.03,36.1588,9.808,-4.5612,-3498.76,-97107.3,-10.9329,8387.43,330.11,,False
-4.14,0,-5.0524,2000.67,0,1.4894,4.39,-4.4398,8509.6,-18.438,-6105.93,50.308,8.9722,-4.6276,-3578.96,-96952.46,-14.553,9836.46,149.97,,False
-4.14,1,-4.1844,2139.57,0,1.06329,3.0835,-3.9838,8241.24,-11.4792,-5713.93,38.49,7.498856,-5.4404,-4401.56,-96913.708,-19.71,10884.63,3376.61,,True
-1.14,1,-3.5556,3409.71,0,1.2461,3.2201,-4.311,10690.64,-11.4567,-5308.03,58.34,12.34,-5.296,-3656.76,-96765.66,-11.013,9065.43,1083.51,,False
-1.14,1,-3.512,2639.31,0,2.274,3.0784,-4.2059,8209.64,-10.9947,-5847.73,112.28,11.664,-4.3572,-3415.56,-96957.54,-17.07,8631.93,152.57,-12.75,True
-4.14,1,-6.294,2205.12,1,1.1028,6.271,-4.6163,6418.64,-11.3145,-5669.03,75.24,8.9938,-5.2112,-3565.16,-96994.3,-11.6493,8353.83,1897.61,,True
-4.14,1,-3.8942,2598.21,1,1.6566,3.3209,-4.3388,8809.84,-11.1051,-6615.63,42.076,7.82,-4.538,-3059.36,-96857.4,-11.2845,8020.23,378.01,-13.53,True
-1.14,0,-3.4404,3301.11,0,1.6009,2.9969,-4.1443,8454.584,-14.772,-5372.46,75.14,7.9216,-6.512,-3937.5756,-92697.8,-19.482,9762.768,423.81,-12.65,False
-1.14,1,-4.6808,1949.04,1,1.9642,2.98451,-4.861,8412.84,-14.715,-5485.58,40.49,10.484,-4.6844,-4009.1,-97101.74,-22.077,10063.05,140.07,-11.89,False
-4.14,0,-3.634,1408.71,1,2.143,3.2352,-3.9882,8516.7,-17.832,-6082.33,67.14,7.6844,-4.773,-3129.56,-96852.44,-13.1088,9912.54,66.22,-13.59,True
-4.14,1,-4.4718,2071.98,1,1.0692,3.108,-3.9392,8798.44,-10.9716,-4529.93,43.75,8.3678,-4.4514,-2718.16,-96851.3,-13.971,9223.53,-981.39,-10.17,False
-1.14,0,-4.1834,2438.61,0,1.7942,3.963,-3.8883,7617.84,-13.4547,-5503.74,40.288,9.554,-6.534,-6287.36,-97237.8,-13.881,10215.33,636.61,,True
-4.14,0,-5.924,2178.42,0,1.3132,3.3365,-3.74962,8517.78,-17.478,-5552.93,114.4,9.81,-6.37,-1581.36,-97171.6,-16.518,9752.208,887.81,-11.83,False
-4.14,1,-3.7108,2338.44,1,1.8833,3.01852,-4.0272,8304.36,-13.4685,-5437.683,40.246,8.8052,-6.42,-3035.36,-96895.18,-22.836,9516.57,84.47,,False
-1.14,0,-3.5666,1666.71,0,5.041,3.8181,-4.1821,8097.44,-18.132,-5455.843,35.60542,8.725,-6.468,-4395.36,-97128.4,-15.315,9965.16,133.79,,True
-4.14,1,-12.006,2052.39,1,1.4662,3.6029,-3.7932,-2581.36,-12.7629,-5147.63,59.34,8.2804,-4.7052,-579.36,-96941.12,-10.7784,9225.93,-228.79,-11.85,False
-4.14,0,-3.7494,2279.49,1,1.3294,3.1434,-7.988,6640.24,-16.188,-5400.12,111.8,7.9678,-7.638,-3851.28,-95578.4,-11.676,9587.49,-225.49,-11.91,False
-4.14,0,-6.604,2146.32,0,1.6736,3.4419,-4.2953,4072.64,-11.3658,-5854.33,39.002,10.194,-4.36468,-4417.36,-96929.528,-11.0496,10597.53,558.01,-12.81,True
-4.14,0,-3.817,3050.61,0,1.9096,3.1052,-4.3384,8559.22,-13.4232,-5596.13,53.704,8.1266,-6.524,-2911.16,-96929.082,-19.41,9190.83,426.31,,False
-1.14,1,-3.6336,2303.73,1,1.2232,3.6081,-4.799,7995.04,-13.686,-5518.99,69.98,11.808,-6.936,-3950.28,-96910.044,-13.782,9959.04,756.91,-12.88,True
-4.14,0,-3.7324,2849.61,0,1.8056,3.1601,-3.8385,8278.04,-11.8662,-5433.16,51.396,7.69,-7.956,-3609.96,-97078.12,-17.19,9450.63,386.81,-15.07,True
-4.14,1,-5.652,2183.07,1,1.3823,4.488,-4.4779,7232.44,-14.355,-6352.33,54.948,8.7432,-4.7166,-2808.16,-96868.54,-12.3717,9193.23,77.13,,True
-1.14,1,-7.504,1982.58,1,1.4515,4.195,-3.8494,9084.44,-11.4126,-6317.83,43.304,8.4916,-4.41992,-2262.36,-96901.518,-13.4481,10655.13,-42.29,-14.45,True
-1.14,1,-5.586,1983.48,0,1.2175,3.5861,-4.2739,8103.64,-19.029,-5376.37,111.06,12.25,-5.9142,-3757.2,-96904.55,-14.709,9810.48,-466.69,-14.61,True
-1.14,0,-6.168,2246.04,0,2.427,3.1295,-5.915,8052.44,-11.6517,-5512.94,42.364,10.518,-10.148,-3642.16,-96621,-15.558,8088.93,258.21,,True
-1.14,1,-4.433,1823.82,0,1.1926,2.961242,-4.835,8214.64,-21.96,-5726.63,44.918,8.5582,-5.3112,-3840.32,-96978.46,-19.041,9857.82,-265.79,,True
-1.14,1,-3.8576,2314.98,1,1.4987,3.9185,-6.876,4694.64,-13.743,-5449.605,60.08,8.7546,-5.612,-4013.48,-96917.562,-11.1678,10000.56,462.71,-11.74,False
-4.14,1,-3.611,2367.81,1,1.3989,4.016,-4.867,9004.04,-12.2241,-5520.78,44.96,8.0428,-8.586,-3276.16,-97379.4,-12.2829,9127.83,79.17,,True
-4.14,1,-5.95,2260.8,0,2.04,3.6809,-4.847,8230.84,-11.9313,-5485.05,87.56,7.9998,-5.6256,-3801.5,-96974.28,-17.811,9143.43,378.51,-11.85,False
-4.14,1,-3.9146,2470.11,0,1.512,3.7221,-5.17,7580.24,-16.104,-5582.33,57.24,9.448,-7.632,-3379.76,-96909.976,-12.9024,9433.53,149.7,-16.25,True
-1.14,0,-7.87,2058.489,0,1.837,2.97741,-4.8,8562.88,-12.4908,-5447.4669,46.752,8.1212,-10.96,-4300.56,-96879.94,-12.5979,10689.93,415.91,,False
-1.14,1,-5.506,2238.54,1,3.07,2.962383,-6.56,7465.04,-15.468,-5329.03,58.56,7.6946,-4.6382,-3893.9,-96961.66,-11.9199,9641.85,213.24,-11.82,False
-4.14,0,-5.358,2130.93,1,1.7469,5.71,-4.728,7107.24,-11.7,-5397.43,61.14,8.778,-5.4324,-3613.76,-97012.28,-10.7541,9264.03,130.697,-12.85,False
-1.14,0,-4.065,2100.57,1,2.886,3.5216,-3.9704,9408.64,-13.2741,-6925.63,36.239,9.4456,-4.533,-2029.96,-96893.38,-11.1783,9649.77,143.11,,False
-1.14,1,-4.1754,2108.49,1,1.4575,3.1091,-4.2661,8058.04,-13.293,-4969.03,39.888,8.6134,-4.8626,-4389.56,-96858.98,-12.5613,10106.73,264.91,-13.05,False
-4.14,0,-8.286,2017.533,1,1.08414,3.0977,-4.5499,8241.64,-21.339,-5435.83,56.72,10.13,-6.2394,-4024.5,-96644.6,-18.648,9855,-234.39,-13.02,False
-1.14,0,-7.566,2112.21,1,1.7715,3.1756,-3.74188,6471.04,-10.7097,-6386.73,55.76,13.05,-4.7534,5532.64,-96945.24,-11.4615,2035.53,144.85,-12.77,True
-1.14,0,-6.528,2031.822,1,1.2087,4.398,-4.662,5694.64,-18.96,-5419.79,62.34,10.354,-5.1794,-3929.458,-96912.77,-11.5263,9811.68,-89.79,-13.37,True
-1.14,0,-10.584,2065.455,1,1.692,3.00525,-3.9133,8537.12,-21.933,-5673.03,39.206,8.0408,-5.6688,-3608.56,-96926.45,-12.8709,9832.71,446.61,-12.51,False
-4.14,1,-5.68,2223.24,0,2.098,2.98325,-5.156,8677.24,-10.70745,-5845.03,40.346,9.952,-4.556,-3972.96,-96987.52,-14.133,11707.83,448.81,,False
-4.14,1,-3.3596,2687.91,0,2.871,3.04259,-5.171,8819.64,-13.608,-5435.65,93.42,8.5076,-7.074,-3479.96,-103863.8,-13.764,9388.53,77.47,,False
-4.14,1,-4.4346,2070.045,0,1.7429,3.3995,-4.5046,8510.46,-14.115,-5491.86,53.93,10.236,-7.454,-3153.56,-96861.9,-18.084,9537.12,-3.09,-15.92,True
-1.14,0,-8.158,2143.17,1,1.9227,3.0968,-3.8824,9282.24,-11.9568,-5539.11,49.986,7.9576,-6.73,-1747.36,-96971.2,-11.409,9048.93,360.21,-11.56,False
-4.14,0,-4.7352,2122.14,1,1.9542,3.6786,-3.9011,7404.44,-12.8682,-5366.79,48.916,9.654,-5.5854,-3821.04,-96688.6,-12.1833,9800.166,151.44,,False
-4.14,0,-5.218,2185.95,1,1.2486,3.4499,-3.9591,8626.48,-13.2804,-6524.63,107.76,11.516,-4.488,-2525.76,-97130.6,-11.0655,9568.8,670.81,,True
-1.14,1,-3.7114,2137.5,0,1.6831,6.599,-4.773,8486.96,-11.9595,-5338.83,38.68,9.369,-6.0894,-4099.02,-96928.088,-14.76,10434.63,245.71,,False
-1.14,0,-6.078,2326.74,0,2.035,2.9604693,-3.8643,12486.64,-10.9854,-5271.43,41.45,7.61964,-4.979,-1703.36,-96957.04,-11.0082,6250.53,407.71,,False
-4.14,0,-6.788,2153.07,0,2.952,3.04523,-4.0503,10251.84,-11.3814,-5470.57,38.008,8.225,-6.484,-683.36,-96908.208,-11.7027,6388.53,64.26,,False
-1.14,0,-4.024,2751.81,1,1.8408,3.05314,-3.881,7671.84,-13.845,-5999.53,75.5,11.068,-4.919,-1141.36,-97030.54,-12.8529,9208.23,365.91,-13.35,True
-1.14,1,-3.29568,5829.81,1,4.839,4.174,-5.331,9855.64,-11.1144,-5470.9,37.2662,8.0484,-6.676,-3671.36,-96849.3,-11.0259,7801.53,183.78,-11.4,False
-1.14,1,-6.02,2073.45,1,1.4886,3.01969,-4.991,10786.64,-15.357,-6518.63,43.098,7.9232,-4.5152,-3929.182,-96696,-11.3613,10038.09,618.71,-13.44,True
-1.14,1,-4.6076,2009.19,0,2.266,3.2933,-4.0535,8175.44,-13.0338,-5702.83,41.81,9.064,-6.446,-2349.76,-96938.58,-11.2182,9685.5,121.471,,False
-1.14,1,-6.354,2095.02,0,2.627,3.1195,-5.14,8825.04,-12.555,-5393.48,38.612,7.732,-4.9768,-3297.96,-96943.1,-12.8622,8795.13,18.41,,False
-4.14,1,-10.762,2025.621,0,1.405,4.967,-4.1019,7321.04,-14.385,-5751.13,52.448,7.958,-5.3916,-3293.96,-96967.76,-10.9662,9913.65,131.654,-13.47,True
-1.14,0,-4.2796,2116.14,1,1.06503,3.4265,-4.834,8161.84,-11.2488,-5812.93,39.97,10.042,-5.194,-4038.04,-96909.22,-18.237,11093.43,2980.61,,True
-1.14,0,-4.9006,2335.59,1,1.3855,2.967329,-4.664,6396.64,-11.1333,-5572.33,67.06,7.8454,-6.1104,-3316.96,-96778.78,-11.7141,6828.33,366.91,-13.17,True
-4.14,1,-3.4458,1253.01,1,1.1859,3.01191,-5.092,8120.24,-10.73931,-5660.43,49.714,9.1646,-5.9468,-3848.1,-96912.242,-15.207,13609.53,-26.29,,True
-4.14,1,-5.23,2035.005,1,1.7237,5.415,-4.99,7660.64,-16.278,-5029.83,60.02,10.49,-4.7764,-4346.96,-97195.2,-13.1184,10065.6,273.71,-12.16,False
-1.14,0,-3.608,2620.11,1,1.1981,2.962857,-3.8913,5162.64,-13.3722,-5511.57,46.852,8.864,-8.912,-601.36,-96942.6,-11.3487,9095.13,-213.39,,True
-4.14,1,-3.29404,3959.31,0,1.1687,3.3209,-4.888,8078.84,-12.9987,-6926.63,39.722,8.9808,-4.36828,-4060.48,-96943.16,-14.574,10046.04,1688.61,,True
-4.14,0,-4.623,2188.53,1,1.218,2.9601071,-5.205,8756.64,-15.351,-5317.23,45.868,7.7676,-5.1544,-3936.8,-96924.372,-12.894,9854.19,753.21,,False
-1.14,0,-3.5014,2905.11,1,1.1824,3.979,-5.148,8522.54,-10.7913,-5579.93,50.104,8.3104,-4.8484,-4052.72,-96939.74,-20.817,12841.53,1807.61,,False
-1.14,1,-4.6614,2352.21,0,1.07459,3.0618,-5.499,8234.24,-12.576,-5392.16,41.344,7.7722,-6.43,-3828.64,-96900.162,-13.1133,9384.03,2152.61,-13.27,False
-1.14,1,-5.96,1890.78,1,1.1183,3.122,-3.70746,8103.64,-16.032,-5693.73,53.116,7.8324,-5.8516,-635.36,-96897.66,-13.371,10010.28,-781.49,,True
-4.14,0,-6.48,2084.4,1,1.4595,2.98858,-5.531,8532.24,-13.3779,-5646.83,40.532,10.792,-5.8584,-3437.76,-96930.702,-18.507,9245.13,-36.39,,True
-1.14,0,-3.96,1392.81,0,1.6669,3.295,-5.349,8615.38,-15.219,-5613.43,98.64,8.748,-6.0054,-3792.56,-96878.48,-12.5205,10075.83,-135.49,-12.44,False
-4.14,0,-7.61,2102.82,0,1.4769,2.9923,-4.4857,8139.84,-11.3994,-6549.63,37.3064,9.0546,-4.4472,-4109.96,-96721.66,-15.183,10591.23,687.01,-14.47,True
-4.14,1,-5.0224,2425.41,0,2.502,2.9600132,-4.1431,7023.04,-11.7996,-5398.19,38.296,11.842,-4.8572,-3586.36,-96947.54,-12.2601,8737.23,299.11,-12.02,False
-1.14,0,-3.9828,2724.81,1,1.3225,3.7682,-4.407,8253.42,-13.3413,-5521.26,40.778,9.3596,-7.006,-4140.56,-96983.12,-14.481,9899.79,1431.61,,True
-1.14,1,-4.5686,2158.53,0,1.7662,4.806,-4.1664,6498.44,-12.6612,-5467.2,55.228,9.2452,-5.4386,-3772.34,-96921.694,-10.9971,9847.68,243.31,-14.84,True
-4.14,1,-4.232,1982.1,0,1.6507,3.03299,-4.771,9384.84,-12.4383,-4355.63,49.586,8.699,-4.453,-3708.76,-96884.72,-12.0366,9847.71,-28.09,-10.5,False
-4.14,1,-4.3312,2018.949,0,1.2376,5.119,-4.0822,8249,-15.723,-3670.63,96.68,7.62006,-4.39534,-4525.56,-96929.112,-12.4119,9989.58,245.51,,False
-1.14,1,-4.4828,2188.44,1,1.1625,3.04705,-5.75,8568.66,-16.887,-5399.07,60,7.5693,-5.2066,-4045.38,-97007.64,-12.6513,9939.27,1445.61,-10.78,False
-1.14,1,-5.796,2201.43,0,1.6791,3.04568,-4.885,7100.84,-11.0727,-7332.63,40.88,8.3928,-4.43998,-3484.96,-96916.64,-11.8386,7599.93,329.91,,True
-4.14,0,-4.4534,2211.36,1,3.194,3.5667,-3.9282,7959.64,-10.8732,-5389.23,43.78,8.5266,-5.0818,-3134.56,-96901.778,-10.971,9042.93,156.27,-11.66,False
-4.14,1,-8.752,1957.59,1,1.1058,5.099,-4.4571,8504.62,-10.63545,-5563.03,77.8,8.6282,-4.9112,-3927.052,-97108.76,-15.987,20200.53,-1142.39,-11.72,False
-4.14,0,-4.0982,1732.11,1,1.9327,3.1066,-3.7764,8610.46,-13.4163,-5608.03,55.33,9.3608,-5.2542,-1693.36,-96925.148,-17.277,10085.13,23.71,,True
-1.14,0,-5.736,1877.28,1,1.9918,3.4935,-4.0309,7431.24,-12.966,-5674.43,49.778,9.736,-6.0486,-3563.56,-97427.8,-12.7341,10274.13,5.21,-14.08,True
-4.14,1,-7.288,2060.742,0,5.139,3.03847,-3.74434,8538.72,-11.076,-5401.62,43.708,9.0174,-6.286,-6595.36,-96909.44,-15.117,11943.33,167.01,-9.95,False
-4.14,0,-8.312,2034.93,1,1.1694,3.04093,-5.351,8334.44,-14.883,-5489.8,42.27,9.138,-12.942,-3544.16,-96767.74,-10.83936,9646.68,-294.49,,True
-4.14,0,-4.1096,1988.82,1,1.2831,3.01065,-4.934,-1049.36,-13.998,-5453.287,55.66,8.5752,-7.022,-4015.24,-96865.7,-10.81518,9997.98,155.55,,False
-4.14,0,-7.536,2076.78,1,1.1357,3.6281,-4.924,9133.84,-11.6424,-5427.08,48.558,11.314,-7.706,-3660.56,-96943.3,-11.0409,9359.13,69.21,,False
-1.14,0,-3.4108,4301.91,1,1.4921,3.00018,-3.71883,7819.24,-11.643,-6409.93,36.1582,9.2024,-4.5304,6336.64,-96869.48,-13.857,7881.63,396.41,-12.42,True
-4.14,0,-4.494,2096.82,1,2.027,3.05429,-6.128,6946.64,-11.2662,-5582.83,44.136,7.9062,-6.982,-3695.16,-96931.696,-11.691,8720.73,85.97,,True
-1.14,0,-6.998,2075.64,0,1.5901,2.97755,-7.089,8010.64,-13.965,-5718.83,42.608,8.3522,-5.6762,-3645.36,-97667.2,-16.128,9150.03,-159.49,-13.69,True
-1.14,0,-3.3818,4129.71,1,3.845,3.2966,-4.1207,8736.04,-14.673,-5517.38,35.8046,8.7084,-6.061,-3771.92,-96944.06,-15.537,9806.34,249.81,,False
-4.14,1,-3.3472,4089.21,0,1.5419,6.539,-4.774,8549.3,-13.3116,-5508.18,59.08,8.2804,-6.882,-4115.32,-96908.342,-16.257,10101.93,844.91,-13.39,False
-4.14,0,-8.366,2029.602,0,1.3591,3.8787,-4.709,8143.04,-11.595,-5431.38,46.874,7.5402,-12.37,-4164.36,-96869.94,-15.081,10799.43,200.84,,True
-1.14,0,-5.18,2032.716,1,1.6284,3.2741,-4.4015,7844.44,-13.677,-5057.33,43.124,10.218,-4.8564,-3940.1914,-96917.558,-12.1083,9887.31,36.21,-13.02,True
